ID,accidents_M,injury_M,accidents,injury,building,sky,tree,road,sidewalk,person,car,skyscraper,streetlight,wall,fence,railing,awning,signboard,ashcan,earth,van,plant,chair,bulletin board,grass,bicycle,ceiling,minibike,windowpane,mountain,column,bridge,water,sculpture,fountain,booth,lamp,pier,glass,person_number,car_number,bus_number,truck_number,motorcycle_number,traffic light,fire hydrant,bicycle_number,bench_number,dining table,stop sign,dog,Tree Canopy Percentage,Grass/Shrubs Percentage,Bare Soil Percentage,Water Percentage,Buildings Percentage,Roads Percentage,Other Impervious Percentage,Railroads Percentage
5697,0,0,0,0,38.432500000000005,6.8838,10.4617,38.0494,2.3397,0.086,1.9568999999999999,0.0,0.2059,0.3453,0.0,0.0,0.0,0.0028,0.0729,0.0,0.0342,0.4915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,14.5,0.0,0.5,0.5,5.5,0.0,0.0,1.0,0.0,0.0,0.0,22.43235003,0.421282139,0.0,0.0,7.484225016,39.18940143,8.560526972,0.0
5696,2,2,6,0,45.4438,4.9598,4.7869,37.0676,2.5037,0.2686,2.1659,0.34259999999999996,0.0625,0.0338,0.9004,0.0,0.0,0.0055000000000000005,0.36310000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.5,0.0,1.5,0.0,4.5,0.0,0.5,0.0,0.0,0.0,0.0,3.781891867,0.452242793,0.0,0.0,7.054434927,50.55448098,16.01363176,0.0
5696,2,2,6,0,45.4438,4.9598,4.7869,37.0676,2.5037,0.2686,2.1659,0.34259999999999996,0.0625,0.0338,0.9004,0.0,0.0,0.0055000000000000005,0.36310000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.5,0.0,1.5,0.0,4.5,0.0,0.5,0.0,0.0,0.0,0.0,3.781891867,0.452242793,0.0,0.0,7.054434927,50.55448098,16.01363176,0.0
5695,0,0,1,0,16.2547,8.7926,28.2281,38.0293,0.8496,0.0234,6.458600000000001,0.0,0.004699999999999999,0.0,0.3535,0.5499999999999999,0.0,0.2676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.81052466,0.335362755,0.0,0.0,1.00701213,22.59772175,5.335316562,0.0
5694,0,0,0,0,32.8213,5.7561,16.1963,39.987899999999996,2.4621,0.3986,2.1051,0.0,0.049,0.0,0.0,0.0,0.11249999999999999,0.0299,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,13.5,0.0,1.0,0.0,3.0,0.0,1.0,0.5,0.0,0.0,0.0,25.61044336,0.696593712,0.0,0.0,5.731654364,32.94592622,13.09762474,0.0
5693,0,0,0,0,46.098,5.3861,6.5005999999999995,24.0071,1.1559,0.20040000000000002,8.3358,0.0,0.0284,1.5966999999999998,0.048299999999999996,1.5758,0.0,0.2451,0.0,0.0,1.0515999999999999,3.1184,0.0,0.0,0.06269999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,14.5,1.5,2.5,0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,16.50483643,1.659260354,0.0,0.0,8.824752173,40.59829455,10.49047958,0.0
5692,0,0,0,0,35.025,3.8715,20.189799999999998,24.3695,1.1445,0.0,12.2898,0.0,0.0,0.0,2.6633,0.0,0.00039999999999999996,0.0207,0.0,0.0,0.0,0.3164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.42915346,0.292864996,0.0,0.0,36.50003234,3.315749115,9.542594765,0.0
5691,0,0,2,2,24.6566,5.1734,15.6215,13.8324,11.2539,0.8222999999999999,8.2125,0.0,0.08549999999999999,0.0,0.4699,0.0,0.0,0.0,0.0,0.0,10.729700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.51289253,0.166295581,0.0,0.0,7.737363845,31.45203758,14.22011992,0.0
5690,0,0,1,0,35.4599,6.2314,8.6709,27.4495,1.9774,0.4709,8.0877,0.0,0.0317,0.7719,0.0,0.0,0.1434,0.0012000000000000001,0.0,0.0,9.6434,0.7086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,19.0,1.5,4.0,0.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,11.97328184,0.15336148,0.0,0.0,6.69524487,44.7445977,14.52129969,0.0
5689,0,0,1,0,42.984,4.144,8.1953,34.1206,1.7739999999999998,0.042,4.6028,0.0,0.0319,0.0,0.0,0.0,0.0,0.053899999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,17.0,1.0,0.5,0.0,4.0,0.5,0.0,0.5,0.0,0.5,0.0,11.65699549,1.813576494,0.0,0.0,7.802339504,40.23579258,16.34060974,0.0
5688,0,0,1,0,29.796899999999997,11.932,11.9184,29.301199999999998,2.8961,0.0,1.8378999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3043,0.0,0.0,0.0,0.5316000000000001,0.0,0.0,11.4816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,14.00578339,2.037120869,0.0,0.0,5.554272411,41.36048263,15.12550697,0.0
5687,1,1,0,0,31.063299999999998,15.957799999999999,6.6914,40.1398,2.1828,0.6508,2.1812,0.0,0.006600000000000001,0.0,0.2242,0.0,0.036699999999999997,0.0,0.0,0.0,0.0,0.1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.37303122,0.845537441,0.0,0.0,3.671364097,50.6088238,12.35239937,0.0
5686,0,0,0,0,38.8301,11.4219,3.1582,33.454299999999996,0.4766,0.4727,5.8816,0.0,0.06369999999999999,2.1999999999999997,0.0,0.0,0.002,0.0,0.0,0.0,0.08549999999999999,3.1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.589924336,2.602525845,0.0,0.0,5.299285853,48.10931163,15.47934701,0.0
5685,0,0,1,0,15.6027,8.874,33.8063,26.863500000000002,1.7969,0.058,7.6594,0.0,0.0902,0.6295000000000001,0.07110000000000001,0.0,0.0,0.0014,0.0,0.4752,0.0,0.0334,0.0,0.0,3.2709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,18.5,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,23.83200451,1.49019318,0.0,0.0,7.195055478,33.1122218,12.4536913,0.0
5684,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82323704,9.482543583,0.0,0.0,2.329062001,38.6045953,14.84557608,0.0
5683,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.88623535,1.271237332,0.0,0.0,1.461553386,2.535083748,18.92443714,0.0
5682,0,0,4,0,33.4711,16.032799999999998,0.5609000000000001,25.7258,16.7969,0.06989999999999999,6.109,0.0,0.006200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.185317948,0.0,0.0,0.0,0.0,58.92406759,17.98209551,0.0
5681,0,0,4,0,33.4711,16.032799999999998,0.5609000000000001,25.7258,16.7969,0.06989999999999999,6.109,0.0,0.006200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999621216,61.44806497,15.64009941,0.0
5680,0,0,0,0,37.8188,4.9338,10.7405,25.1957,15.972900000000001,0.3826,1.2004000000000001,0.0,0.6092,0.392,0.2016,0.0,0.0,0.0117,0.21289999999999998,0.0,0.0,1.2092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.5,0.5,0.0,3.0,0.0,1.0,0.5,0.0,0.0,0.0,12.69759149,0.667030053,0.0,0.0,2.556332628,34.04070546,28.12427823,0.0
5679,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.65315361,0.550623146,0.0,0.0,10.031319,32.59947709,12.2541366,0.0
5678,0,0,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.07268041,0.365850279,0.0,0.0,3.08478303,48.13240824,13.42929204,0.0
5677,0,0,1,2,49.8523,6.0383,1.4395,26.2273,10.6348,0.3559,0.4508,0.0,0.0398,0.0,0.0,0.0,0.7047,1.0012,0.0,0.0,1.6453,0.0,0.0012000000000000001,0.0,0.0,1.4016000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,1.276780518,0.052660267,0.0,0.0,26.92695005,27.24568324,22.56908196,0.0
5676,0,0,10,0,22.4238,17.1344,12.1859,42.8203,0.8328,0.1094,2.4047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7234,0.0,0.0,0.0,0.0,0.28909999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,1.0,3.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,6.734047173,0.0,0.0,0.0,2.091628865,61.79451409,7.438955664,0.0
5675,0,0,4,0,33.4711,16.032799999999998,0.5609000000000001,25.7258,16.7969,0.06989999999999999,6.109,0.0,0.006200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.548396633,0.0,0.0,0.0,0.166295581,60.43828124,15.93665986,0.0
5674,0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167764525,0.04249776,0.0,0.0,9.437274231,51.32805499,16.11496568,0.0
5673,0,0,4,0,33.4711,16.032799999999998,0.5609000000000001,25.7258,16.7969,0.06989999999999999,6.109,0.0,0.006200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.336464953,0.007368518,0.0,0.0,3.440176844,59.08906696,13.97163121,0.0
5672,0,0,0,0,37.4045,8.8259,6.318,35.7561,3.9496,0.00030000000000000003,1.8156999999999999,0.0,0.0055000000000000005,0.29359999999999997,3.0667,0.0029,0.0,0.2082,0.0,0.0,0.0,0.5555,0.0,0.0,0.7005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.666667,0.0,1.333333,0.0,2.666667,0.333333,1.666667,2.333333,0.0,0.0,0.0,2.917563585,1.863434373,0.0,0.0,0.0,57.62141887,15.6816733,0.0
5671,0,0,0,0,37.4045,8.8259,6.318,35.7561,3.9496,0.00030000000000000003,1.8156999999999999,0.0,0.0055000000000000005,0.29359999999999997,3.0667,0.0029,0.0,0.2082,0.0,0.0,0.0,0.5555,0.0,0.0,0.7005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.666667,0.0,1.333333,0.0,2.666667,0.333333,1.666667,2.333333,0.0,0.0,0.0,4.120434955,0.360307093,0.0,0.0,0.0,59.61511812,13.98822997,0.0
5670,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.56472132,0.07668074,0.0,0.0,0.0,46.21169427,17.22545061,0.0
5669,0,0,0,0,18.521099999999997,24.8328,0.4861,30.7188,0.061200000000000004,0.0,1.1606999999999998,0.0,0.0,11.9189,0.157,0.10269999999999999,0.0,0.0007,0.082,0.0716,0.019100000000000002,0.0007,0.0,0.0,0.0,0.0,2.0875999999999997,0.0,0.0,0.0,0.1268,0.4582,0.0033000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,4.0,0.0,2.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.85615432,5.545033767,2.682902043
5668,0,0,1,0,4.6746,34.9215,0.4824,20.4336,0.0,0.0,0.0,0.0,0.029300000000000003,11.681999999999999,9.700000000000001,0.07339999999999999,0.0,0.1023,0.0,14.558599999999998,0.0,0.2184,0.0,0.0,0.0,0.0,1.1961,0.0,0.0,0.0,0.0,1.5352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816063369,0.106843511,0.0,0.0,0.0,73.3968868,3.527677996,0.0
5667,0,0,1,2,29.1207,10.7043,13.853499999999999,27.332800000000002,3.6117000000000004,0.0,15.282000000000002,0.0,0.027,0.0414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09745845,0.303951368,0.0,0.0,11.39032344,38.44846223,16.84112305,0.0
5666,0,0,1,2,39.5592,6.947100000000001,7.7844,33.4029,1.4197,0.1227,3.1887,0.0,0.0143,0.1498,0.011000000000000001,0.0,0.0,0.0045000000000000005,0.0,0.0,6.2166,0.3238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.5,0.0,4.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,7.336406722,0.285474081,0.0,0.0,6.601934572,47.02746649,16.83096054,0.0
5665,0,0,6,0,41.490700000000004,9.6653,4.4008,31.3701,4.4883,0.1158,2.3447,0.0,0.031799999999999995,0.0,0.0,0.0,0.0696,0.1593,0.1131,0.0,1.0766,0.0,0.0,0.0,0.0,0.0895,0.0,0.0721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.5,0.0,1.5,0.0,5.5,0.0,2.0,1.0,0.0,0.0,0.0,11.20462671,0.30025591,0.0,0.0,8.514333755,41.14522224,16.92704243,0.0
5664,0,0,3,2,41.5608,10.3616,3.9563,36.3799,0.7182,0.0028,4.4211,0.0,0.08850000000000001,0.00019999999999999998,0.9875,0.0,0.0,1.059,0.0,0.0,0.0965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,1.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,15.6299369,0.322428655,0.0,0.0,6.653670975,40.40890236,15.06176033,0.0
5663,1,2,0,0,2.4094,12.576200000000002,39.8258,31.6957,0.2059,0.0672,1.4414,0.0,0.0,0.14959999999999998,0.034,0.0,0.0,0.0,0.0,0.0,0.0,1.4379,0.0,0.0,10.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.30952227,0.0,0.0,0.0,5.831431713,44.27897008,10.65585129,0.0
5662,0,0,2,0,47.086299999999994,6.944100000000001,9.925,30.781999999999996,2.9371,0.0,1.0363,0.0,0.0,0.0,1.0383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,11.74046803,1.551168226,0.0,0.0,23.36545302,29.23291544,12.18577064,0.0
5661,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152437616,0.0,0.0,0.0,21.94454966,34.8453913,21.13062518,0.0
5660,0,0,1,0,41.0871,4.4434000000000005,9.901200000000001,31.3156,6.8855,0.7363,0.7484000000000001,0.0,0.014100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21450000000000002,0.19880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,3.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.540863177,0.268135904,0.0,0.0,18.85950413,36.0523416,17.8815427,0.0
5659,0,0,11,0,28.749599999999997,12.3488,9.9496,25.891,3.7215,0.19770000000000001,9.9535,0.0,0.014100000000000001,0.0,0.0,0.0,0.0,0.1238,0.0,2.448,3.5340000000000003,0.0,0.0,0.0,0.4465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.319823357,1.92440942,0.0,0.0,5.532099666,49.59488549,18.71841539,0.0
5658,0,0,1,2,27.8844,5.1268,21.1766,33.190999999999995,2.2334,0.2033,7.1703,0.0,0.06530000000000001,0.5075999999999999,0.6964,0.0,0.0,0.5795,0.1307,0.0,0.0,0.3365,0.0,0.0,0.0852,0.0,0.0,0.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.5,0.0,1.5,1.5,6.0,0.0,2.5,1.0,0.0,0.5,0.0,50.41435316,2.955442023,0.0,0.0,4.826267311,12.176532,7.715191101,0.0
5657,1,2,2,0,41.8682,8.1125,5.9666,30.2811,8.2639,0.1539,3.5673999999999997,0.0,0.09219999999999999,0.0,0.4844,0.0,0.25,0.2127,0.15109999999999998,0.0,0.0,0.3506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,11.0,1.0,1.0,0.0,5.0,0.0,2.0,0.5,0.0,0.5,0.0,20.2076847,0.057279589,0.0,0.0,16.00964514,27.9773838,13.83764008,0.0
5656,1,2,2,2,35.9634,4.8581,12.1988,29.906899999999997,10.0351,0.45909999999999995,1.362,0.0,0.013200000000000002,0.45180000000000003,0.24910000000000002,0.0,0.0,0.2569,0.0052,0.0,0.4303,1.925,0.0,0.0,0.1596,0.006999999999999999,0.0,0.0462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666667,10.333333,0.333333,3.333333,1.0,1.0,0.333333,2.0,2.333333,0.0,0.0,0.0,16.00225423,0.484104914,0.0,0.0,7.253258931,42.24554466,12.0702876,0.0
5655,0,0,1,2,40.0293,8.1036,7.9277,38.9088,3.5092,0.24710000000000001,0.6054999999999999,0.0,0.3522,0.0,0.0,0.0,0.0,0.0246,0.0,0.0,0.0,0.2352,0.0,0.0,0.0,0.0,0.0,0.0015999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,0.5,0.0,3.5,1.0,1.0,1.0,0.0,0.0,0.0,12.41119354,1.226891843,0.0,0.0,8.397926848,39.99963045,16.0521429,0.0
5654,2,2,5,0,47.1723,4.1504,1.4168,39.3059,0.4777,1.4909999999999999,1.4152,0.0,0.0,0.0184,0.0621,0.0,0.0,0.35200000000000004,0.0,0.0,3.4694999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,3.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,3.171626278,0.183849004,0.0,0.0,1.427370405,57.65560185,15.62716531,0.0
5654,2,2,5,0,47.1723,4.1504,1.4168,39.3059,0.4777,1.4909999999999999,1.4152,0.0,0.0,0.0184,0.0621,0.0,0.0,0.35200000000000004,0.0,0.0,3.4694999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,3.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,3.171626278,0.183849004,0.0,0.0,1.427370405,57.65560185,15.62716531,0.0
5653,1,2,11,2,46.0633,4.5851999999999995,5.4601999999999995,37.0777,2.9417999999999997,1.0116999999999998,2.4516,0.0,0.0102,0.0,0.0,0.0,0.0,0.2395,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,17.0,0.0,2.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,3.221514953,0.270692252,0.0,0.0,0.910006375,58.7734777,14.90655112,0.0
5652,1,2,0,0,39.1943,11.7396,2.7925999999999997,32.9424,1.5318,0.2801,9.2637,0.0,0.0135,0.0211,0.0,0.0,0.0,0.0807,0.0106,0.0,0.00019999999999999998,0.5103,0.0,0.0,0.0,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,1.5,0.5,2.5,0.5,1.0,0.0,0.0,0.0,0.0,5.322833195,4.271898314,0.0,0.0,5.37809708,39.71999632,23.1592521,0.0
5651,1,0,5,0,33.510600000000004,19.753899999999998,0.6084,34.2609,1.8477000000000001,0.4184,5.5793,0.0,0.05959999999999999,0.0,0.26120000000000004,0.0,0.0,0.077,0.0649,0.0,2.7,0.2176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.5,0.0,3.0,0.0,2.5,0.0,1.0,0.0,0.0,0.5,0.0,0.170914903,0.0,0.0,0.0,14.10556074,43.92697776,19.88617991,0.0
5650,0,0,2,0,41.052,11.3897,0.9225000000000001,37.0268,1.6684,0.0973,4.7421999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.4653,0.0,0.0,2.2009999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,20.5,0.5,2.5,1.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,0.603283414,0.0,0.0,0.0,8.797960108,45.65275635,23.0032982,0.0
5649,1,2,2,6,43.8371,5.5848,4.8018,39.4108,2.2293,0.6998,1.0465,0.0,0.1444,0.0,0.1035,0.0,0.0,0.7567,0.0,0.0,0.733,0.32989999999999997,0.0,0.0,0.012899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,12.0,0.0,2.0,0.0,5.5,1.0,4.0,0.0,0.0,0.5,0.5,7.501778439,1.145591781,0.0,0.0,5.144076644,49.41565581,14.87329201,0.0
5648,0,0,0,0,32.791,7.9889,14.2875,39.3814,2.2141,0.0313,2.17,0.0,0.1547,0.0,0.0881,0.0,0.0,0.3645,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.5,0.0,0.5,0.0,6.0,0.0,0.0,0.5,0.0,1.0,0.5,24.09715357,0.653172088,0.0,0.0,1.996470838,40.61400024,10.72421726,0.0
